id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63
N728,0.0072353454,0.0059305867,0.012966695,-0.009617885,-0.0011389086,0.0052864305,0.014788439,-0.032872967,0.016682195,-0.010171338,0.0115441475,-0.047856685,-0.0041789864,0.0080212895,0.005903749,0.01105678,-0.035760425,-0.016150067,0.013001859,0.01123144,-2.4479487,0.00810013,0.0029015138,0.008792349,0.0072983764,-0.007961698,-0.0054496205,0.23962946,-0.020411067,-0.028639736,0.027829241,-0.018713536,-0.0015542959,0.013676747,0.011425673,0.0051224073,0.00893025,-0.030065183,0.0019915784,0.019577174,0.0062986985,0.011331103,-0.023619832,-0.028838297,0.033839915,0.001804426,0.017790677,0.006178079,-0.0025993413,-0.016492955,-0.0061455127,-0.0076354896,0.026983999,-0.018666795,-0.012403669,-1.2872311,-0.05635521,0.017304996,0.045236114,-3.181088,0.018533655,-0.008756092,-0.0067111994,0.01958319
N4919,-0.0070962436,-0.027025484,-0.0074407547,0.0014947951,-0.00058595446,0.0076601547,0.004124877,-0.022493435,0.020323912,0.0058367983,-0.0039341366,0.0020361876,-0.008433752,0.0016224838,-0.007819641,0.017744556,0.0012671015,-0.013147581,-0.0042409077,-0.019768944,0.96358466,0.020749833,-0.012704972,0.012500385,0.0034443971,0.014958756,-0.0139962165,-1.4427047,-0.018196832,0.016331721,0.002040079,0.006731206,-0.0010087675,0.013011523,-0.0054686535,0.010326003,-0.023244727,-0.003075166,0.016571963,-3.264968e-06,0.0002621829,0.02220392,0.0026670601,-0.022446496,0.013624111,-0.014772621,-0.024172472,0.0022673423,-0.011175189,0.0009429419,-0.016298102,-0.0035407492,0.0013277472,0.00751448,0.008299168,1.2225556,-0.0079490915,0.02308023,-0.0033513363,1.1550543,-0.006044524,0.0033071048,0.016629241,-0.0044108434
N3773,-0.015670454,0.003004324,0.0144333085,-0.009524843,-0.0010411801,0.014427232,0.009409463,-0.020025404,0.01491715,0.001592471,0.014817459,-0.051487323,-0.013852114,0.0013339514,-0.0053245337,0.0007950197,-0.017621836,-0.0036713372,0.020375459,0.008441427,-1.0250827,0.0077886926,-0.0021596837,0.032332864,0.023061628,-0.011692286,0.00928435,-0.19324778,-0.02499399,-0.008255974,0.055987976,-0.00051132194,-0.007496327,0.009913435,0.0015528821,0.02309311,-0.0022914717,-0.028314091,0.012906178,0.00075899396,0.01396481,0.00162234,-0.006370443,-0.01669183,0.016155863,-0.006959969,0.012675364,0.015789522,-0.004252643,-0.023953179,-0.010023088,-0.004132442,0.024805825,-0.01193557,-0.0066349297,-0.5898812,-0.045988545,0.011123824,0.03982928,-1.3445479,-0.002507324,-0.022540849,0.0033342387,0.014269628
N2145,-0.010215251,-0.015247822,-0.0008646043,-0.0028055434,-0.00073101016,0.019586068,0.0088173,-0.018337449,0.016505525,0.008849908,0.006216363,-0.017447816,-0.016832288,-0.002110478,-0.006100939,0.011017757,-0.00053396175,-0.006914862,0.010704493,-0.0063482737,0.17722565,0.011134443,-0.004130986,0.02090546,0.018497458,0.0074445885,-0.005686792,-0.9771944,-0.023328815,0.010073755,0.020664094,0.0013117911,-0.0017437269,0.019255398,-0.009983582,0.013989248,-0.02027701,-0.0036764054,0.018722031,0.0009797917,0.012500415,0.023502208,0.0077871494,-0.0129139,0.016198719,-0.015529796,-0.012225132,0.0070678284,-0.005879143,-0.003864117,-0.017413571,-0.0014473642,0.0016108042,0.0033058159,0.0042809523,1.0427068,-0.02640817,0.02473037,0.005755449,-0.16373199,-0.0011200324,-0.006190676,0.016773019,0.012996677
N3301,-0.00086526945,0.0017579586,-0.010035294,-0.0065928646,0.005662571,0.021630606,0.018879894,-0.011388523,0.0071775066,0.00049090607,-0.005499031,-0.026146062,-0.028795574,0.016374145,-0.00015919922,0.0021475449,-0.0022014596,-0.0029556176,0.012141338,-0.0052238135,-0.4148358,0.0039719213,-0.0055688643,0.025466258,-0.005111508,-0.0015187283,-0.0018323241,-0.26263368,-0.010731399,0.0129468925,0.031126108,-0.010602227,-0.0037368566,0.0093021095,0.008342053,0.01749241,-0.0075531234,-0.013539782,0.0122749815,0.011712745,0.017859519,0.017924404,-0.0037935618,-0.013635617,0.018118449,0.0029135514,0.012302956,0.009952056,-0.0029505554,0.0051734513,-0.0017993631,-0.0016944541,0.008429276,-0.005567443,-0.008976862,1.4977331,-0.033966366,0.005228379,0.022161478,-1.1953017,0.007039442,-0.006437276,0.015026457,0.014786449
N2008,-0.016495183,-0.0052912678,-0.005167251,-0.0006988998,0.008097169,0.0079424605,0.0021070766,-0.013991514,0.013995714,0.00559789,-0.013455606,-0.004406896,-0.013707318,0.010145102,-0.0039353874,-0.0056239436,-0.00812766,-0.007235566,0.007576202,-0.0029851797,-0.3178079,0.020315982,-0.010873305,0.015490694,0.001984389,0.0020231355,0.00784211,-0.59765565,-0.024784816,0.0036518471,0.011455949,0.0037294591,0.00024126153,-0.0074155624,0.0032153681,-0.0015315205,-0.0022380452,-0.0046157944,0.008808008,0.01154107,0.009886948,0.0027690148,0.018226588,-0.009899485,0.00038603268,0.0024059634,-0.009670311,-0.0025728962,0.0047478694,0.0030193867,-0.0032649236,-0.01441096,0.014931301,-0.0014956557,-0.016684184,2.3735754,-0.014357368,0.002951542,0.017293504,1.4510005,-0.0049091363,0.00025337032,0.00386096,-0.001228427
N276,-0.0129858395,0.002651069,0.004926548,-0.0075121685,0.0021048964,0.01764187,0.012261484,-0.0133529445,0.00736378,-0.0023515346,0.004597705,-0.02843296,-0.010689434,0.00087334786,-0.006019836,-0.0012523932,-0.0073363655,-0.006485669,0.01207018,0.007896922,-0.837072,0.003403327,-0.0038483695,0.02347591,0.0124308625,-0.0056290003,0.0027221953,-0.10483501,-0.012675286,0.0018396128,0.03479779,-0.0008683773,-0.0069304286,0.007743958,-0.0005545984,0.01862337,-0.0074604573,-0.014859108,0.015276825,-0.003350894,0.010377776,0.0008432138,0.004983058,-0.0077307364,0.0029950824,-0.004840359,0.002840707,0.010727509,-0.0049614967,-0.009869839,-0.013333073,-0.00016237328,0.014137591,-0.0016551784,-0.0052076345,0.21993302,-0.028801559,0.0042755087,0.02277534,-0.36516735,-0.0046200277,-0.01296076,0.005414352,0.015226741
N3733,-0.00672871,-0.0064019887,0.0033774348,-0.0087990975,-0.0031229418,0.013296632,0.007963546,-0.012098428,0.010627669,-0.0029881923,0.0071379473,-0.004557325,-0.00032340502,0.004260634,-0.002182861,-8.274401e-05,0.0035374465,-0.001120336,0.009502312,0.0011925808,-0.6380827,0.0050280644,0.002128206,0.011653488,-0.0016353492,0.0031716486,-0.0039851572,0.452102,-0.0080043115,0.003324304,0.0205712,0.0067842505,-0.00705227,0.003201627,-0.003059309,0.008088933,-0.008399096,-0.00072920625,0.012139549,0.00032714242,0.008718953,0.0012951562,0.0026926883,-0.006199669,0.010583849,0.003742638,-0.00728142,0.0022617113,0.0012381981,-0.0038681654,-0.011629864,-0.0032529926,0.0059460592,0.00038519074,-0.0017061548,0.47308734,-0.021232689,0.0009099477,0.008779085,0.5954302,-0.0053318446,-0.006311082,0.014547245,0.0073590977
N1445,-0.005232091,-0.005623842,0.0058238558,-0.0058295084,-0.00082942523,-0.0015199861,0.016409341,-0.0050791493,0.01569023,-0.0011847728,0.0018185845,-0.012052248,-0.0039866045,0.011893689,0.005738935,0.0054942598,-0.0064177313,-0.0035102668,0.0051610954,-0.01370806,0.7375733,0.009185546,-0.0026018664,0.012743076,-0.0055544125,-0.0011546172,-0.010130668,0.4093425,-0.005286142,0.005441646,0.019722288,-0.0012186794,-0.0024292117,0.009972462,-0.004601103,0.0032287685,-0.009519791,-0.01297455,0.0032355706,0.0030576026,0.009141728,0.009566814,-0.00295417,-0.013659845,0.013162,0.003715184,-0.0008974289,0.0031135876,0.0054877377,-0.0028386272,-0.0063897367,-1.459296e-05,-0.0004403363,-0.001614566,-0.0009883707,0.48211065,-0.032536764,0.0049485206,0.019955607,-0.81343573,0.0016641794,-0.0015279932,0.014655873,0.008087957
N2833,-0.008682752,-0.0015465277,0.010145781,-0.005013478,0.0043613287,0.017791158,0.009158738,-0.015506969,0.008113017,-0.0058719683,0.011509014,-0.016727492,-0.008115061,-0.0012581423,-0.006152975,-0.00049290527,-0.002384048,-0.01266177,0.007668669,0.0039888727,-0.7493547,0.008274753,0.00024302262,0.013056285,0.015624459,0.0036704852,0.0009519885,-0.22182168,-0.014653804,0.004248766,0.022470845,-0.0013164995,-0.008031495,0.009246069,-0.002918214,0.017639557,-0.009627408,-0.011430407,0.017999705,-0.0076529225,0.0002019342,-0.00085175934,0.0050917957,-0.013681466,0.0036962419,-0.014048046,-0.008082572,0.004962283,-0.011550099,-0.00943286,-0.015705451,-0.00042915728,0.008988414,-0.0011456172,-0.0016069801,-0.38723743,-0.024989111,0.006880114,0.008608782,0.5164984,-0.0074822884,-0.012687133,0.005018196,0.015434555
N4915,-0.008325582,-0.014416617,-0.0029229329,0.0009193344,-0.0035417818,0.016380843,0.0053693336,-0.020705018,0.01609957,-0.00549482,0.0061597056,-0.012769689,-0.011107659,0.00070834963,-0.006910903,0.01048379,0.00019204205,-0.0141724935,-0.0010223597,-0.011779435,-0.75907016,0.007942238,-0.00752568,0.015990626,0.010048383,0.008668045,-0.008867297,-1.7698607,-0.012625001,0.016029678,0.019309187,0.0030059814,-0.00045378372,0.023195596,-0.0030901341,0.02274118,-0.01568982,-0.003081933,0.028755812,-9.1659305e-05,-0.0013014858,0.021075483,0.0022685025,-0.017970448,0.007907109,-0.014717657,-0.017809484,0.0030968979,-0.009127704,-0.0038195173,-0.018331205,0.0006010907,-0.00035221156,0.007834983,0.0017034869,0.08123974,-0.023821851,0.019095996,0.0026670063,0.91328853,-0.013784768,-0.0014689183,0.023653986,0.015810683
N3710,-0.004992612,-0.008114477,-8.653724e-05,-0.007547655,-0.0037396,0.015703186,0.007640107,-0.012339709,0.00934121,-0.0076009873,0.0032508916,-0.011468455,-0.012742575,0.0058208294,-0.0047726906,0.001379056,-0.007702882,-0.0156108765,0.009621295,-0.004767847,-1.5309967,-0.00052878767,-0.004491793,0.0146454675,0.0030857597,0.00077381067,-0.0074861515,-1.4114782,-0.009092696,0.010243554,0.01917496,-0.0002707714,-0.0015332694,0.014980386,0.004638405,0.01772127,-0.006498339,-0.0036256951,0.023951804,0.0015075221,0.0036726673,0.009564462,-5.2155872e-05,-0.0113699045,0.010847552,-0.00083214114,-0.0110369045,0.0027112663,-0.0067302925,-7.42988e-05,-0.010993282,-0.009265139,0.0072758743,2.1415473e-05,-0.0060506365,0.401115,-0.023824543,0.006445408,0.011673333,0.7215928,-0.012612453,-0.004553842,0.014409321,0.011047141
N1270,-0.012558006,-0.011530239,-0.0053023165,-4.2278257e-06,0.0057415916,0.0050380207,0.0036979627,-0.01668641,0.010763388,0.0019148136,-0.009772217,-0.004195353,-0.011586838,0.0059279804,-0.0034152416,0.00017756088,-0.007981265,-0.011311469,0.0037530458,-0.008876609,-0.22748776,0.019254448,-0.01332908,0.014223815,0.003981156,0.00066000904,-0.00015553136,-0.8462786,-0.020468641,0.0073797796,0.008275092,0.0018457285,-0.0001794633,0.0031778652,0.0002224689,0.0017172575,-0.004606012,-0.0062327893,0.016056703,0.008386052,0.0018026417,0.009000087,0.014427151,-0.013885768,0.0016663345,-0.006860465,-0.011320887,-0.003106895,-0.00018583854,0.0020565905,-0.007324343,-0.009738621,0.009890429,0.00333886,-0.010042244,1.6002417,-0.015049579,0.0099776555,0.009626845,1.4256265,-0.0069076167,-0.00035216322,0.007985864,0.0039599705
N879,-0.015125107,-0.0030491946,0.034152657,0.0033997542,0.00490245,0.0027318837,-0.0011404708,-0.023662789,0.030298505,-0.009264176,0.02903244,-0.03910911,0.01237737,-0.015978426,-0.0019509104,0.0012576433,-0.009824542,-0.007843724,-0.012977669,-0.0021168857,-0.5237901,0.010884261,0.0025255368,0.019699698,0.035802353,-0.0067447606,0.00318343,1.345114,-0.01573498,-0.008723131,0.041882243,-0.0018423407,-0.007859748,0.019998591,-0.005940094,0.013702575,-0.006497562,-0.026157275,0.012344109,-0.021179823,-0.002816598,-0.007074521,-0.010767133,-0.015691955,0.0020103992,-0.025198283,-0.005957665,0.013949591,-0.0073165307,-0.0390372,-0.030972458,0.0050484184,0.00560844,-0.0022693167,0.025243472,-2.257124,-0.056387357,0.021346556,0.017258035,-0.5109959,0.0033744695,-0.02614286,0.011695794,0.016653012
N2336,0.0008710763,-0.009136006,0.03166055,-0.00876243,0.018251797,0.0033066433,0.0032259559,-0.02519142,0.04950448,0.014237108,0.021234779,-0.02628103,-0.021167738,0.025633516,0.009397609,0.008622942,-0.00352785,-0.01498768,0.0014802411,-0.016351312,-0.9519736,0.03197997,-0.0023201902,-0.014370722,-0.0016577891,0.025333595,-0.01227432,-0.9974608,-0.028021947,-0.0014335803,0.023145063,0.005086564,-0.024996432,0.022302462,-0.002042599,-0.0070386175,-0.026437992,-0.047398835,-0.027564265,0.051936194,0.008597524,0.032870557,-0.015832774,-0.06105574,0.053824764,-0.0055198604,0.027004775,0.0038434796,0.0089748325,0.015832456,-0.0076414733,-0.005263754,-0.0014075872,0.006027217,-0.0046872706,-0.30317795,-0.06936613,0.03384235,0.04011217,-3.5579119,0.0228905,-0.013547609,0.047267035,0.017579604
N3150,-0.0120025575,-0.011399809,0.05216395,-0.010205412,0.018461473,-0.0025334265,-0.0030969044,-0.034362525,0.059704605,0.021282304,0.029563008,-0.035073657,-0.016193671,0.019981181,0.010603071,0.00850395,-0.008241514,-0.01982875,0.004081418,-0.01360494,-0.9895437,0.045533113,0.0023701682,-0.01720066,0.0066683115,0.029552361,-0.013492798,-1.299341,-0.042959195,-0.010512129,0.030637419,0.0050396244,-0.022638047,0.017414125,-0.005477406,-0.0048357868,-0.034585178,-0.05356901,-0.03365876,0.059780613,0.020487772,0.028031576,-0.007384351,-0.07074111,0.0620225,-0.012251042,0.027669499,-0.0047473237,0.0014778527,0.009296942,-0.01821703,-0.0073873936,0.0032797358,0.009952598,0.008376271,-0.9899372,-0.082651,0.041847862,0.05318132,-4.0185003,0.03195492,-0.02299279,0.046927,0.014863634
N4355,-0.012680533,-0.008889809,0.041600537,-0.013721201,0.010362005,0.0065557784,0.0034752742,-0.032563213,0.043312803,0.011390834,0.028807798,-0.047036108,-0.01595789,0.014506895,0.0032658104,0.0026844752,-0.016365096,-0.016416084,0.01417334,-0.0023681587,-1.2303963,0.031406574,0.0060100867,0.0059156534,0.012897686,0.01477971,-0.006073014,-0.9819742,-0.03732926,-0.012616054,0.04595081,-0.0016310607,-0.014577279,0.0138744945,-0.0014660218,0.009522161,-0.020178052,-0.040131386,-0.014696757,0.040019434,0.020219725,0.016570993,-0.005391344,-0.050346334,0.04787229,-0.010118934,0.020232111,0.004549756,-0.0023608862,-0.0036685888,-0.016737849,-0.008848707,0.015006987,-0.00075940666,-1.3371973e-06,-0.97845507,-0.0749525,0.027236467,0.056897882,-3.287455,0.0207668,-0.022163367,0.031182427,0.017026143
N1271,0.0049766726,-0.014876765,-0.00814481,-0.0074558835,-0.01148268,0.020034112,0.015782285,-0.015089773,0.014305722,0.010595165,-0.0015358604,-0.009391668,-0.026556578,0.008310119,-0.014431537,0.00735099,-0.016982326,-0.016961418,0.021079497,-0.012495247,-2.3611276,0.0062021324,-0.006091376,0.020373415,0.003325319,0.0043796496,-0.018716317,-3.0198183,-0.008821447,0.0028744391,0.020325989,-0.009259248,0.009504721,0.036247928,0.015873952,0.018195178,-0.009438383,-0.00059316045,0.035427433,0.004326786,0.021045027,0.017681494,-0.007453078,-0.011118679,0.013620007,-0.0010334534,-0.014075878,0.011602828,-0.001855155,-0.0051257415,-0.016423527,-0.021146988,0.00022307284,-0.008970072,-0.00073145155,2.0154848,-0.0261902,0.024461083,0.02064016,0.24800692,0.003431745,-0.0031935568,0.020202322,0.0088066105
N3380,-0.0028390328,-0.0055224416,0.012674766,-0.004424406,0.012640343,0.023985941,0.008576437,-0.024439342,0.023793198,-0.0051451987,0.0167644,-0.00318632,-0.008056554,0.0025905932,0.004282402,0.006089791,0.005714028,-0.016750243,-1.3861194e-05,-0.0022289173,-0.2259712,0.014229058,-0.00014748977,-0.00019688564,0.009988904,0.018698776,-0.0010305102,0.29370162,-0.02503812,0.005297521,0.0095684845,-0.00027716954,-0.016377114,0.008343569,-0.010306676,0.011314414,-0.020789934,-0.007505468,0.011909779,0.0050534136,0.00039513505,0.014456013,-0.00039211538,-0.030688938,0.020335265,-0.016523788,-0.006383576,0.0025256835,-0.010510947,-0.009142359,-0.009623489,0.003285909,-0.00062813447,0.00061940216,-0.0054608225,-0.5340604,-0.033875857,0.016769838,-0.014392039,1.0788629,-0.007547362,-0.011611766,0.02330538,0.01892389
N4878,-0.005384093,-0.007521577,0.0057477015,-0.006015174,3.1887197e-05,0.017026464,0.009905598,-0.00842659,0.0074529923,-0.008314766,0.0028640297,-0.002829785,-0.0055707055,0.004311722,-0.0019350105,-0.0031520915,0.0058546253,-0.0075720455,0.005089748,-0.0027444947,-0.96923876,0.0040918207,0.0036362815,0.009249039,-0.0029200097,0.0057543563,-0.007825047,0.49370474,-0.0034055896,0.011473301,0.016941873,0.0028061173,-0.0036981592,0.009609626,-0.007188244,0.011883537,-0.011697603,0.0009696886,0.017157538,-0.0012272703,0.0027239644,0.0024980498,0.005803026,-0.009028663,0.0042081205,-0.004759527,-0.008996463,-0.0018358348,-0.0062261014,-0.0008690444,-0.0188632,-0.0013781096,-0.0013746966,0.0054218573,0.0011995685,0.28070572,-0.02359388,-0.0021775556,0.00692514,0.47156626,-0.0026971707,-0.003996262,0.01738493,0.012191393
N3835,-0.012591267,-0.009862456,0.009019574,-0.0014433822,-0.006020926,0.012190225,0.009068177,-0.017397678,0.017812578,-0.012896875,0.003999385,-0.010106815,0.002897343,-0.0029707146,-0.0038767857,-0.006537711,0.0009338139,-0.0020857,-0.009910762,-0.0112175895,-0.36735982,0.0037202144,0.0033594605,0.019860554,-0.0024705592,-0.00879628,-0.003209067,1.4232458,-0.0011732331,0.013622188,0.03169643,0.0007812941,0.005280036,0.010413925,-0.003714214,0.014521633,-0.006228464,0.0066133128,0.01659412,-0.011149276,0.01402136,0.002001516,0.004918515,0.0060543804,-0.0037375945,0.0019851683,-0.015468596,0.0015679606,0.0037017826,-0.010458768,-0.03073966,0.0071800402,-0.00022007973,0.00399501,0.00960625,0.44744167,-0.038781762,-0.00095948245,0.01540278,-0.3238518,0.0007752205,0.004900992,0.027181605,0.019423787
N4266,0.012412669,0.002387739,0.020284642,0.0022138343,0.028822897,0.0023577462,0.00660174,-0.02881934,0.046970576,0.016613064,0.008901665,-0.017312462,-0.030662004,0.024163775,0.011716013,0.024102822,0.004601824,-0.015783783,-0.0077486224,-0.022714565,-1.0279152,0.035170708,-0.015411205,-0.032894757,-0.0085441675,0.029292718,-0.008695753,-0.8116654,-0.02148835,0.007169074,0.003274192,0.009777081,-0.034696665,0.037578993,0.006919692,-0.013442884,-0.032153536,-0.058271103,-0.033230968,0.05899239,0.003256786,0.05012752,-0.027818855,-0.072309665,0.06745306,-0.004592841,0.04140573,-0.00086818327,0.009609877,0.030744283,-0.005062302,0.0032179148,-0.01478332,0.007312602,0.0009971258,0.049448323,-0.062373165,0.058710635,0.024636231,-4.397578,0.03175234,-0.0074488227,0.05418159,0.019552484
N3324,-0.0012294346,-0.005674737,0.024538575,-0.010062637,0.017674519,0.005712377,0.0063395947,-0.030110503,0.05263024,0.012304315,0.021557555,-0.031289212,-0.023665715,0.028747426,0.013307486,0.006315131,-0.0060699135,-0.013453542,0.0023979116,-0.015126759,-0.6808935,0.03127483,-0.00045307077,-0.0059416997,-0.0060099415,0.022278992,-0.010531791,-0.9380653,-0.030161116,0.0012396933,0.03246545,0.00028844326,-0.021134898,0.019624218,0.0003302443,-0.0016229165,-0.02124694,-0.047635566,-0.019285476,0.052185822,0.013253514,0.033138137,-0.014987754,-0.061406765,0.050774544,-0.0011263785,0.029671354,0.0024126302,0.009075617,0.012662554,-0.006441219,-0.0049147527,-0.0014405424,0.0039353487,-0.0097477855,-0.3783663,-0.07839966,0.031063316,0.04028255,-3.5586586,0.01843388,-0.012138689,0.049977127,0.021023111
N536,-0.018127687,-0.015291499,0.056685932,-0.024039853,0.011953042,-0.0045518256,-0.0018456116,-0.037807677,0.057221737,0.015219265,0.030099828,-0.044658344,-0.003577581,0.02222664,0.004238619,0.0010327406,-0.02218155,-0.023009935,0.010222925,0.00413274,-1.4452198,0.04265707,0.009647228,-0.0056457124,0.01052474,0.022139726,-0.016119424,-1.0835756,-0.04416018,-0.024828635,0.04165044,0.0031372872,-0.017977659,0.005990148,-0.0068192505,-0.0027499695,-0.028590295,-0.04823262,-0.027509324,0.05055143,0.018786145,0.0076044966,-0.0058093634,-0.062246945,0.05104141,-0.008256612,0.018974338,0.001632424,-0.002911073,-0.0028730638,-0.022579474,-0.0200687,0.019368587,4.7434358e-05,0.005457004,-1.6280292,-0.08190378,0.023846237,0.07038353,-3.6826622,0.028072685,-0.02853252,0.030259518,0.00965679
N2175,-0.012667332,-0.010206537,0.0035565742,-0.003909726,-0.0052042995,0.012253693,0.015038486,-0.025562664,0.0169918,-0.0069351317,0.015723964,-0.0013622112,-0.00053703744,0.005671025,-0.0010921175,0.0010619918,-0.0009378041,-0.00631379,0.0027256717,-0.006520004,0.01617161,0.021227999,0.005325767,0.010071509,-0.005756968,0.009927886,-0.006142549,0.40649745,-0.010430198,0.00797287,0.022314994,-0.00035995216,0.0010093685,-0.0038330946,-0.0016216533,0.009227925,-0.008965556,0.0045633013,0.013949428,0.0016455703,0.008815723,0.0016762861,0.009727299,-0.0056445263,0.0015616472,-0.0016656283,-0.012952965,-0.01198943,0.0018567677,-0.00632061,-0.015856301,0.0034835385,0.0007301736,0.0039132056,0.0037149424,0.73004836,-0.027031874,0.0065016258,0.014174447,0.2130952,-0.002879902,0.000980005,0.020072943,0.013204869
